"langs","codes","fams","subgroups","scripts","word.len","word.size","char.len","char.size","char.h0","char.h1","char.H2","char.h2","char.H3","char.h3","word.mawe10000.h0","word.mawe10000.h1","word.mawe10000.H2","word.mawe10000.h2","word.mawe10000.H3","word.mawe10000.h3","mattr500","mattr1000","mattr2000","word1","word2","word3","word4","word5","word1.prop","word2.prop","word5.prop","word10.prop","word25.prop","word50.prop","word100.prop","beta","beta.error","beta.100","beta.100.error"
"Zulu","zu","Niger-Congo","Bantu","Latin",112619,35454,886083,30,4.90689059560852,4.24411895356002,7.6712106888046,3.42709173524457,10.7044107392438,3.03320005043923,12.0542468189264,11.0746739741742,12.7502458939087,1.67557191973455,12.9874451623025,0.237199268393788,0.69499442254778,0.646250932849157,0.60163781424482,"kanye","the","i","futhi","of",0.00879070139141708,0.00783171578508067,0.0355979008870617,0.0597146129871514,0.105594970653265,0.147639385894032,0.193448707589306,-0.591466885736269,0.000660297807409701,-0.544562521716401,0.0176287695050324
"Akan","ak","Niger-Congo","Other Niger-Congo","Latin",22277,4626,112256,31,4.95419631038687,4.08110150961738,7.50900933594017,3.42790782632279,10.3434786588322,2.83446932289207,10.7732965571595,8.95375345808353,11.8000556954929,2.8463022374094,12.3485523797034,0.548496684210504,0.472505254713197,0.411466802699733,0.368353038507822,"a","no","ne","na","mu",0.0528796516586614,0.0461911388427526,0.174933788212057,0.236836198770032,0.317322799299726,0.391345333752301,0.477083987969655,-0.783249511405574,0.0020741820032472,-0.810920045460963,0.0215929159477363
"Ewe","ee","Niger-Congo","Other Niger-Congo","Latin",23546,5137,126332,41,5.35755200461808,4.32205941043324,7.67810894032319,3.35604952988994,10.4591253149641,2.78101637464094,11.0216861530671,9.32721120745758,12.123791738639,2.79658053118141,12.5433280792648,0.419536340625766,0.501182971014493,0.441543956043956,0.384697013799051,"le","me","ƒe","la","si",0.0504119595685042,0.0279028285059033,0.142062346046038,0.200883377219061,0.29363798522042,0.360061156884396,0.444109402870976,-0.791503954385217,0.0011072656993313,-0.844976061077416,0.0138361003821218
"Fula","ff","Niger-Congo","Other Niger-Congo","Latin",33667,9054,201549,33,5.04439411935845,4.17220380036688,7.61416685823952,3.44196305787264,10.5620580103376,2.94789115209806,11.4481288769502,9.89356938286058,12.3142582020129,2.42068881915235,12.6695569702916,0.355298768278649,0.554596865093343,0.498299673692566,0.449564363597869,"e","ko","o","leydi","ɓe",0.0579202186116969,0.0357917248344076,0.127840318412689,0.162830070989396,0.224314610746428,0.28817536460035,0.363204324709656,-0.940912084630687,0.00139237767969602,-1.08892651384973,0.0173825031423572
"Igbo","ig","Niger-Congo","Other Niger-Congo","Latin",55972,8385,289010,46,5.52356195605701,4.34334424375558,7.89229842040813,3.54895417665255,10.6357937276645,2.74349530725632,10.5390504528068,8.3376333842497,10.8648300306155,2.52719664636582,11.410160063693,0.545330033077491,0.39559382566586,0.33891975308642,0.29372076934222,"na","nke","bu","afo","onye",0.0736975630672479,0.0370721074823126,0.160866147359394,0.221467876795541,0.335685699992854,0.436450368041163,0.526298863717573,-0.894308690305076,0.00109902453872979,-0.956711011638496,0.0121548004845312
"Kabiye","kbp","Niger-Congo","Other Niger-Congo","Latin",144624,18177,772117,40,5.32192809488736,4.4136390586815,7.77396243720914,3.36032337852764,10.4820631973151,2.70810076010593,11.2852164557594,9.29331080597585,12.3838397464192,3.09052894044332,13.0049000107303,0.62106026431109,0.488837597330367,0.429544120247569,0.375656129258869,"nɛ","taa","yɔ","se","lɛ",0.0534696869122691,0.0471636796105764,0.16381098572851,0.217342902975993,0.305910498948999,0.384535070251134,0.469541708153557,-0.799698658059925,0.000921013564648624,-0.836648552091668,0.0194837517800278
"Kikuyu","ki","Niger-Congo","Bantu","Latin",18014,6052,115272,35,5.12928301694497,4.19710717283856,7.57974561338416,3.38263844054561,10.4590030846776,2.87925747129346,11.7297192489635,10.1356828028799,12.6742173057482,2.53853450286833,12.9934316145087,0.319214308760534,0.577150579150579,0.545872180451128,0.526407142857143,"na","wa","ya","cia","nĩ",0.045464638614411,0.0358609970023315,0.14966137448651,0.187409792383702,0.236815809925613,0.285000555123793,0.349616964583102,-0.821441332324116,0.00205356525951084,-0.879827835718034,0.0268876903258155
"Lingala","ln","Niger-Congo","Bantu","Latin",98558,17861,575428,46,5.52356195605701,4.35622799319727,7.82769425574487,3.47146626254759,10.7758494838923,2.94815522814741,11.5453221610464,9.71875210476754,12.3940817217415,2.67532961697395,12.9070218210582,0.512940099316762,0.492009404388715,0.442377538829152,0.40031752688172,"ya","na","mpé","o","de",0.0582499644879157,0.0500010146309787,0.14723310132105,0.180685484689219,0.239118082753303,0.298260922502486,0.364445301243938,-0.916755556470675,0.00150799930340365,-1.01571292599509,0.0311007085388981
"Sango","sg","Niger-Congo","Other Niger-Congo","Latin",8227,1905,41494,44,5.4594316186373,4.50435619114339,7.93028834443922,3.42593215329583,10.3746330344279,2.44434468998866,10.8955752823807,8.55668091792434,11.6299080753512,3.07322715742687,12.5286592160505,0.898751140699289,0.414476289194092,0.362010768477729,0.326819383259912,"tî","na","lo","sô","nî",0.104047647988331,0.070134921599611,0.23945545156193,0.293667193387626,0.385316640330619,0.475021271423362,0.568372432235323,-1.00661381939214,0.0036025021919261,-1.07844018722531,0.0202520187263894
"Wolof","wo","Niger-Congo","Other Niger-Congo","Latin",495852,23023,2404439,35,5.12928301694497,4.18547548371871,7.52482557872934,3.33935009501063,10.3225568932849,2.79773131455553,10.9594266324226,8.9968280910918,12.4064364846549,3.40960839356314,13.0522528850488,0.645816400393854,0.484157074780059,0.401331487581402,0.32920128631645,"ci","ak","yi","ko","bi",0.0510091720916725,0.0236945701539976,0.12672934665989,0.185773174253608,0.302658857885014,0.397610577349693,0.490347926397393,-0.782042479484608,0.000583555433438962,-0.825805043560574,0.0118204484845364
"Yoruba","yo","Niger-Congo","Other Niger-Congo","Latin",328852,34576,1496023,43,5.4262647547021,4.58009792976265,8.29898616091858,3.71888823115593,11.4149468817156,3.11596072079704,11.1818220984671,9.25245710726668,12.2269642183523,2.97450711108563,12.9023319481181,0.675367729765823,0.467272796352584,0.398375972144926,0.341031483852611,"ni","tí","ó","n","a",0.0241293955943707,0.0172570031503534,0.087635167187671,0.142559570870787,0.237577998613358,0.331398319000645,0.438604600245703,-0.651438748351766,0.000770531876998968,-0.596570975760548,0.0139742745616915
"Dinka","din","Nilotic","Nilotic","Latin",74081,12305,358610,34,5.08746284125034,4.35156325486125,7.82769676624739,3.47613351138613,10.6846162255063,2.8569194592589,11.2841040494332,9.4341593924076,12.5557787445403,3.1216193521327,13.0161554733177,0.460376728777413,0.513961885823183,0.450110946502058,0.39465318388564,"ku","në","de","ë","ke",0.0383904104966186,0.0309256084556094,0.133947975864257,0.192802472968777,0.288049567365451,0.373213104574722,0.460414951202063,-0.720992777607406,0.00111581065693394,-0.7112413676568,0.0159526218531944
"Quechua","qu","Quechua","Quechua","Latin",110389,27236,789125,37,5.20945336562895,4.22209862372551,7.72183590010487,3.49973727637936,10.7415035331234,3.01966763301855,11.5455472469194,10.3054309740144,12.0444231110458,1.73899213703138,12.4373847894862,0.392961678440426,0.578635205713688,0.522733157321846,0.475506793977231,"de","katiguriya","suyu","simi","llaqta",0.0160342063067878,0.0111695911730335,0.0531121760320322,0.0833325784271984,0.147270108434717,0.214369185335495,0.289458188768808,-0.637532989631565,0.000671449273027095,-0.640477400382838,0.0119962847375591
"Aragonese","an","Romance","Iberian","Latin",262896,29252,1588470,34,5.08746284125034,4.12262536090854,7.52088346869581,3.39825810778726,10.3608289981497,2.8399455294539,11.3352193891858,8.7793789017146,11.6279918456722,2.84861294395761,12.642473007122,1.01448116144977,0.496889080923301,0.436268943508963,0.381289637445887,"o","d","en","de","a",0.0498866471912848,0.0498638244781206,0.228348852778285,0.307920242225062,0.386974316840119,0.452703730752845,0.521244142170288,-0.744960080046282,0.00159638480251723,-0.698566078647553,0.0349116684916608
"Aromanian","roa_rup","Romance","Other Romance","Latin",132053,46509,885806,42,5.39231742277876,4.34284289748257,8.01089504338194,3.66805214589937,11.3221759891122,3.31128094573027,12.0340662125986,10.7595291398469,12.7057155879115,1.94618644806453,12.9961195970854,0.290404009173935,0.624372232111072,0.587959710597248,0.553845395663193,"v","di","tu","a","de",0.0334032547537731,0.0226499965922773,0.0908574587476241,0.119815528613511,0.160609755174059,0.196883069676569,0.234019673918805,-0.861884837413745,0.000359642780128697,-0.91532728076171,0.01364456297642
"Asturian","ast","Romance","Iberian","Latin",289119,35805,1795258,36,5.16992500144231,4.17744472779212,7.58831342065164,3.41086869285952,10.4944156856344,2.90610226498279,11.6049024856351,9.52267082477752,12.4382599415674,2.91558911678992,13.0017406441698,0.563480702602349,0.566546987707,0.505016227180527,0.446030911219993,"de","la","y","d","del",0.066498569793061,0.0350443934850356,0.16513269622543,0.228054883975111,0.314462211061881,0.366907743870171,0.423510734334305,-0.895307080426248,0.000349167766915771,-0.939877479499322,0.0115278417023559
"Catalan","ca","Romance","Gallo-Romance","Latin",1017022,65428,5813470,37,5.20945336562895,4.12609068312207,7.5298664388763,3.40377575575422,10.3972800958718,2.86741365699553,11.376466086187,9.06154113504155,12.3251173275852,3.26357619254361,13.0759271198778,0.750809792292663,0.490906678579406,0.4279205215217,0.373134896712406,"de","la","i","el","a",0.056709687696038,0.038919512065619,0.176211527380922,0.264756317955757,0.385482319949814,0.436909919352777,0.483442836044845,-0.795274360961951,0.00061379743638993,-0.765502187833106,0.0186680455757649
"Corsican","co","Romance","Italo-Dalmatian","Latin",99028,16657,554905,33,5.04439411935845,4.11332177908804,7.38971284442117,3.27639106533314,10.2187037791222,2.82899093470105,11.3626022539127,8.89027094830681,11.7248515794895,2.8345806311827,12.4203460756553,0.695494496165765,0.450725053840632,0.399482857142857,0.354629922178988,"di","u","a","in","è",0.0653249585975684,0.0467645514399968,0.201882295916306,0.28961505836733,0.381427475057559,0.43365512784263,0.490669305650927,-0.827738125040514,0.00127937896148066,-0.825491897897132,0.0216956593001176
"Emilian-Romagnol","eml","Romance","Gallo-Italic","Latin",212759,30288,1047147,54,5.75488750216347,4.34133053698635,7.91244857108165,3.5711180340953,10.9486971665927,3.03624859551109,11.3963113329535,9.08026199003315,12.2645608999999,3.18429890996671,12.9848659410272,0.720305041027376,0.487483930610691,0.429695015061825,0.381327459889427,"al","la","l","ed","a",0.0466490254231313,0.0414083540531775,0.18828345686904,0.280942286812779,0.385403202684728,0.439295164951894,0.485972391297195,-0.743419582436914,0.00129394141076014,-0.684987243252051,0.0266663295741974
"Extremaduran","ext","Romance","Iberian","Latin",210516,33578,1257010,37,5.20945336562895,4.13537275671389,7.54555657525429,3.4101838185404,10.5056684971017,2.96011192184737,11.580789207469,9.68375299494636,12.5356112330337,2.85185823808739,12.9624662922342,0.426855059200405,0.549127962085308,0.492047797494397,0.445746087465263,"de","la","el","i","en",0.0379686104619126,0.0366670466852876,0.153332763305402,0.219384749852743,0.313467859925136,0.363791825799464,0.412096942750195,-0.734092474096531,0.0011114009222475,-0.688862777490751,0.0262062984077433
"Franco-Provençal","frp","Romance","Gallo-Romance","Latin",76538,15203,460017,38,5.24792751344359,4.28962307046754,7.8260661336074,3.53644306313986,10.7040482418026,2.87798210819519,11.3852060110758,9.12675243468887,11.5332587309068,2.40650629621794,12.1242335493635,0.590974818456734,0.454513328776487,0.400922946941534,0.363155561910209,"de","xx","la","et","en",0.0458595730225509,0.0288353497609031,0.147456165564817,0.214233452664036,0.30089628681178,0.377459562570227,0.479578771329274,-0.760343549377353,0.00100615973919292,-0.76480649197677,0.0161869852695853
"French","fr","Romance","Gallo-Romance","Latin",1682160,86596,10038500,39,5.28540221886225,4.14262851699774,7.5357316595328,3.39310314253506,10.3619978008152,2.82626614128245,11.3942287856763,9.15549085288853,12.3760475385815,3.22055668569301,13.0616858470698,0.685638308488249,0.503458618127786,0.438793969102793,0.382600059382423,"de","la","le","et","l",0.0576330432301327,0.0342458505730727,0.1651662148666,0.253937199790745,0.364586008465307,0.418943501212726,0.466625053502639,-0.810947249915215,0.000502060063750305,-0.789716324310898,0.01784510487943
"Friulian","fur","Romance","Other Romance","Latin",106957,16833,608989,39,5.28540221886225,4.15073413056659,7.5348677154412,3.38413358487461,10.4234446969641,2.88857698152286,11.4240159382873,9.29716612290736,12.1732128100939,2.8760466871865,12.7021255724613,0.528912762367412,0.5126660258901,0.457984833836268,0.408321800379272,"di","e","la","a","al",0.0452798788298101,0.0344437484222632,0.151593631085389,0.230326205858429,0.324373346298045,0.394653926344232,0.458894695999327,-0.755374134902921,0.00112838729610129,-0.731945928319516,0.0184912491972847
"Galician","gl","Romance","Iberian","Latin",685505,54915,4280927,34,5.08746284125034,4.13383235113099,7.50249278677378,3.36866043564279,10.3771103155179,2.87461752874413,11.5522871585034,9.51746323512962,12.6397874885275,3.1223242533979,13.1430031702392,0.503215681711664,0.541154518950437,0.47650749069076,0.418700158848542,"de","a","e","o","que",0.0514584138700666,0.038257926638026,0.167496954799746,0.23019963384658,0.31715742408881,0.367100167030146,0.416380624503104,-0.804512472229552,0.000606693737296127,-0.801726700385584,0.0196410868292546
"Italian","it","Romance","Italo-Dalmatian","Latin",944446,71366,5978519,34,5.08746284125034,4.04297343600341,7.3680236912005,3.32505025519709,10.2708454858235,2.902821794623,11.5376824522108,9.67035257394703,12.6162177969931,2.94586522304609,13.0740047555071,0.457786958514016,0.550714687582345,0.480632851685766,0.419588889731605,"di","e","il","la","in",0.0408482856616471,0.0244524303136442,0.121534741001603,0.18019135027307,0.281144713408707,0.343118611334052,0.396487464608882,-0.766853709621646,0.000424386087962718,-0.751158985173894,0.0144626015113038
"Ladino","lad","Romance","Iberian","Latin",169905,27377,1026930,35,5.12928301694497,4.06307446771642,7.42852558962779,3.36545112191137,10.3072834242572,2.8787578346294,11.6189596473247,9.34454718149526,12.3730551094032,3.02850792790799,13.0320215825642,0.658966473160996,0.511691793754539,0.458547871303217,0.411053234522155,"de","la","el","en","i",0.0700450251611194,0.0458491509961449,0.198681616197287,0.266313528148083,0.360007062770372,0.410959065360054,0.459480297813484,-0.874498682611387,0.000695198710150998,-0.885840514399297,0.0156880681231895
"Latin","la","Romance","Other Romance","Latin",270487,58497,1972637,32,5,4.09367147767622,7.59704573763895,3.50337425996273,10.6489136297257,3.05186789208673,12.0170648591879,10.8647649540657,12.8315818914034,1.96681693733777,13.0303418440935,0.19875995269004,0.67203009864613,0.621277798404267,0.573891789467327,"et","in","est","a","ad",0.0244374036460163,0.0209104319246396,0.0755193410404197,0.102363514697564,0.152724530199233,0.192120138860648,0.237793313541871,-0.750899722313135,0.000369029633021775,-0.807784406952444,0.0179602587373571
"Ligurian","lij","Romance","Gallo-Italic","Latin",101330,22329,550591,48,5.58496250072116,4.26291213761945,7.80225345851028,3.53934132089084,10.8459269370487,3.04367347853837,11.4160432141608,9.1712007907133,12.0240067535637,2.85280596285039,12.6386955409981,0.614688787434425,0.494512016718913,0.443617052881759,0.400317558602388,"a","de","o","l","e",0.0622125727819994,0.037471627356163,0.202417842692194,0.270452975426823,0.345899536168953,0.400907924602783,0.454959044705418,-0.836315964068563,0.0012218388286778,-0.832818437171605,0.0235244226981671
"Lombard","lmo","Romance","Gallo-Italic","Latin",140038,31197,728275,41,5.35755200461808,4.20231741048739,7.78344533766272,3.58112792717533,10.9135433395873,3.13009800192463,11.2065978762284,9.16394191169562,11.8721434426094,2.70820153091381,12.4904073212278,0.618263878618399,0.517156021726915,0.466927958193356,0.426941438102298,"la","l","de","a","e",0.0394392950484868,0.0375255287850441,0.156864565332267,0.247025807280881,0.345749010982733,0.392914780273926,0.437167054656593,-0.730163448469324,0.00131335821223127,-0.666995030472246,0.0278666518560925
"Mirandese","mwl","Romance","Iberian","Latin",913310,61920,5466247,33,5.04439411935845,4.0999036748158,7.4385938228967,3.3386901480809,10.2421798039654,2.80358598106873,11.4508617149144,9.04437556211469,12.2566909427478,3.21231538063315,13.0514381750946,0.79474723234677,0.510147430125183,0.448810016234912,0.392870563081497,"de","l","la","i","que",0.0880960462493567,0.0519659261367991,0.233780425047355,0.294096199537944,0.376066176873132,0.418794275766169,0.466972878869168,-0.950874807392353,0.000577374584916256,-0.978837486840463,0.0194370109918341
